CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"In the film 'Marley & Me', what breed of dog is Marley?",Golden Retriever,Labrador retriever,French Bulldog,German Shepherd,(NULL),B,storage/questions/images/FB143,,,1,5253,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,20,English (Other - Non UK / US),What type of fish is Nemo from the movie Finding Nemo?,Goldfish,Clownfish,Guppy,Starfish,(NULL),B,storage/questions/images/FB145,,,1,5261,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",25,English (Other - Non UK / US),Which of J. K. Rowling's Harry Potter books was split into two separate movies?,Harry Potter and the Deathly Hallows,Harry Potter and the Order of the Phoenix,Harry Potter and the Half Blood Prince,Harry Potter and the Goblet of Fire,(NULL),A,storage/questions/images/FB152,,,1,5292,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),What is the name of the fourth Harry Potter movie?,Harry Potter and the Half-Blood Prince,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Goblet of Fire,Harry Potter and the Order of the Phoenix,(NULL),C,storage/questions/images/FB153,,,1,5300,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,30,English (Other - Non UK / US),What are the names of the two main characters in A Fault in our Stars?,Hazel and Augustus,Piper and Harry,Rose and Kieran,Jasmine and Vinnie,(NULL),A,storage/questions/images/FB155,,,1,5316,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"In the Harry Potter series , what was professor Quirrell's secret?",He knew where to find the Chamber of Secrets,He kept a horcrux in his office,He was possessed by Voldemort,He escaped from Azkaban prison,(NULL),C,storage/questions/images/FB157,,,1,5320,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"In Captain Planet and the Planeteers, what is the fifth element after fire, water, earth, and wind?",Heart,Love,Trust,Magic,(NULL),A,storage/questions/images/FB158,,,1,5332,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,20,English (Other - Non UK / US),What type of animal is the video game character Sonic?,Hedgehog,Lion,Dog,Mouse,(NULL),A,storage/questions/images/FB159,,,1,5336,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which film won the first Academy Award for Best Picture?,High School Hero,Wings,Sunrise,Becky,(NULL),B,storage/questions/images/FB163,,,1,5356,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In JRR Tolkien's 'Middle-Earth' series of books, what species is the character Bilbo?",Hobbit,Elf,Dwarf,Human,(NULL),A,storage/questions/images/FB164,,,1,5360,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,50,English (Other - Non UK / US),In 1987 which 21-year-old became the youngest ever winner of a Best Actress Oscar?,Holly Hunter,Sally Kirkland,Sissy Spacek,Marlee Matlin,(NULL),D,storage/questions/images/FB165,,,1,5364,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"In 'The Adventures of Tom Sawyer', who is Tom Sawyer's best friend?",Huckleberry Finn,Joe Harper,Becky Thatcher,Sid Sawyer,(NULL),A,storage/questions/images/FB166,,,1,5368,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),What is Garfield's favourite food?,Ice cream,Pizza,Lasagne,Cheeseburgers,(NULL),C,storage/questions/images/FB169,,,1,5384,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"Which Disney movie features a little girl with the five emotions, Joy, Sadness, Disgust, Fear, and Anger?",Inside Out,The Incredibles 2,Coco,Finding Dory,(NULL),A,storage/questions/images/FB170,,,1,5396,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In the fable of 'The Tortoise and the Hare' who wins the race?,It ends in a draw,The Hare,The Tortoise,No one,(NULL),C,storage/questions/images/FB173,,,1,5412,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,40,English (Other - Non UK / US),Which of these Alfred Hitchcock movies isn't based on a story by author Daphne du Maurier?,Jamaica Inn,Rebecca,The Birds,Vertigo,(NULL),D,storage/questions/images/FB176,,,1,5425,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who won back-to-back Best Actress Oscars for her roles in the 1967 movie Guess Who's Coming To Dinner and the 1968 movie The Lion In Winter?,Jane Fonda,Elizabeth Taylor,Katherine Hepburn,Anne Bancroft,(NULL),C,storage/questions/images/FB179,,,1,5429,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who was the lead actress in the movie Sister Act?,Jennifer Grey,Cynthia Rhodes,Fiona Shaw,Whoopi Goldberg,(NULL),D,storage/questions/images/FB182,,,1,5449,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Who provided the voice of Princess Fiona in 'Shrek'?,Jennifer Hale,Julie Andrews,Amanda Seyfried,Cameron Diaz,(NULL),D,storage/questions/images/FB183,,,1,5453,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who is the wife of King Oedipus?,Jocasta,Ismene,Antigone,Clymene,(NULL),A,storage/questions/images/FB186,,,1,5470,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who played Count Orlok in the 1922 film 'Nosferatu'?,John Gottowt,Wolfgang Heinz,Max Schreck,August Diehl,(NULL),C,storage/questions/images/FB188,,,1,5474,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"In 'Peter Pan', who are Wendy's brothers?",Jon and Michael,Joe and George,Dan and Phil,Chris and Tom,(NULL),A,storage/questions/images/FB191,,,1,5480,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What is the secret identity of the DC hero Green Arrow?,Jonathan Crane,Oliver Queen,Bruce Wayne,Barry Allen,(NULL),B,storage/questions/images/FB192,,,1,5488,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which author wrote the iconic Novel 'Carmilla' in 1872?,Joseph Sheridan Le Fanu,Bram Stoker,Mary Shelley,Anne Rice,(NULL),A,storage/questions/images/FB193,,,1,5496,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who is the most published fiction writer of all time?,Jules Verne,C. S. Lewis,J. R. R. Tolkien,Agatha Christie,(NULL),D,storage/questions/images/FB194,,,1,5500,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"In the film 'High School Musical', which character knew how to make Creme Brulee ?",Kelsi,Gabriella,Zeke,Ryan,(NULL),C,storage/questions/images/FB198,,,1,5508,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Black Mask was the working title of which blockbuster Quentin Tarantino film?,Kill Bill Volume 1,Resevoir Dogs,Django Unchained,Pulp Fiction,(NULL),D,storage/questions/images/FB200,,,1,5516,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"Which William Shakespeare play opens with the line 'When shall we three meet again, in thunder, lightning, or in rain' ?",King Lear,Macbeth,Hamlet,Othello,(NULL),B,storage/questions/images/FB202,,,1,5532,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which of these names is shared by a Super Mario enemy and a famous Pixar character?,Koopa,Boo,Klepto,Goomba,(NULL),B,storage/questions/images/FB203,,,1,5536,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),What is the name of the mother cat in 'The Aristocats'?,Lady,Duchess,Georgina,Madam,(NULL),B,storage/questions/images/FB204,,,1,5540,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In the movie Madagascar, what zoo are the four main characters from?",London Zoo,Central Park Zoo,Staten Island Zoo,San Diego Zoo,(NULL),B,storage/questions/images/FB211,,,1,5577,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,20,English (Other - Non UK / US),The TV show Breaking Bad was mainly set in which American state?,Louisiana,Texas,New Mexico,Arizona,(NULL),C,storage/questions/images/FB213,,,1,5581,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",20,English (Other - Non UK / US),"From which Shakespere character does this quote come, ""Out out damn spot""?",Macbeth,Romeo,Lady Macbeth,Juliet,(NULL),C,storage/questions/images/FB215,,,1,5587,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,20,English (Other - Non UK / US),What kind of animal is Sid from the animated movie Ice Age?,Mammoth,Sloth,Squirrel,Tiger,(NULL),B,storage/questions/images/FB217,,,1,5603,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What is the name of the cafe in Friends?,Manhattan Break,Central Perk,NY Coffee,Brooklyn Brew,(NULL),B,storage/questions/images/FB218,,,1,5607,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which Marxist Theorist conceived of 'Mass Line'?,Mao Tse Tung,Erich Honecker,Josip Broz Tito,Karl Marx,(NULL),A,storage/questions/images/FB219,,,1,5615,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of the following movie directors has never won a Best Director Oscar?,Martin Scorsese,Ron Howard,Alfred Hitchcock,Woody Allen,(NULL),C,storage/questions/images/FB222,,,1,5628,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,40,English (Other - Non UK / US),Who is the only film director to win four Oscars?,Martin Scorsese,John Ford,Steven Spielberg,David Lean,(NULL),B,storage/questions/images/FB223,,,1,5632,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What Pokemon is Ash Ketchum's famous companion in the Pokemon anime?,Meowth,Squirtle,Bulbasaur,Pikachu,(NULL),D,storage/questions/images/FB229,,,1,5641,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What was the name of the actor who played Batman in 1989?,Michael Keaton,George Clooney,Val Kilmer,Adam West,(NULL),A,storage/questions/images/FB231,,,1,5646,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Who plays Eleven in the Netflix show Stranger things?,Millie Bobby Brown,Natalia Dyer,Winona Ryder,Sadie Sink,(NULL),A,storage/questions/images/FB233,,,1,5650,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of Matilda's teacher?,Miss Hoolie,Miss Trunchbull,Miss Bogtrotter,Miss Honey,(NULL),D,storage/questions/images/FB234,,,1,5662,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Which social network did the film 'The Social Network' reference?,Myspace,Facebook,Twitter,Instagram,(NULL),B,storage/questions/images/FB237,,,1,5674,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In Homer's Iliad which character kills Achilles?,Neoptolemus,Andromache,Paris,Ajax,(NULL),C,storage/questions/images/FB238,,,1,5682,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,40,English (Other - Non UK / US),What nationality was the playwright Henrik Ibsen?,Norwegian,Finnish,Swedish,Danish,(NULL),A,storage/questions/images/FB243,,,1,5696,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In Homer's Iliad who was Achilles' male lover?,Odysseus,Nestor,Neoptolemus,Patroclus,(NULL),D,storage/questions/images/FB246,,,1,5700,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Mammy Two Shoes often cleared up after what two famous cartoon characters?,Phineas and Ferb,Sylvester and Tweety bird,Finn and Jake,Tom and Jerry,(NULL),D,storage/questions/images/FB257,,,1,5738,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"In the official series of James Bond movies, who has been the youngest actor to star as James Bond?",Pierce Brosnan,Daniel Craig,George Lazenby,Sean Connery,(NULL),C,storage/questions/images/FB259,,,1,5754,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Who played James Bond in the 2002 film 'Die Another Day'?,Pierce Brosnan,Roger Moore,Timothy Dalton,Daniel Craig,(NULL),A,storage/questions/images/FB261,,,1,5758,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who kills Agamemnon in the Oresteia by Aeschylus?,Polynices,Clytemnestra,Electra,Orestes,(NULL),B,storage/questions/images/FB264,,,1,5770,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these films won the most Oscars?,Pulp Fiction,Titanic,Driving miss Daisy,Avatar,(NULL),B,storage/questions/images/FB267,,,1,5776,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these is not a movie directed by Quentin Tarantino?,Pulp Fiction,Kill Bill,Drive,Reservoir Dogs,(NULL),C,storage/questions/images/FB268,,,1,5780,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,30,English (Other - Non UK / US),Which horror writer wrote the YA novels 'Cirque Du Freak' and 'The Vampire's Assistant'?,R.L Stine,Amy Lukavics,Anthony Horowitz,Darren Shan,(NULL),D,storage/questions/images/FB270,,,1,5788,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which Ninja Turtle wears a purple mask?,Raphael,Leonardo,Michelangelo,Donatello,(NULL),D,storage/questions/images/FB272,,,1,5792,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Who wrote Charlie and the Chocolate Factory?,Roald Dahl,Eric Carle,Rudyard Kipling,Enid Blyton,(NULL),A,storage/questions/images/FB277,,,1,5821,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",20,English (Other - Non UK / US),In which novel does the character 'Piggy' appear?,Robinson Crusoe,Swiss Family Robinson,Lord of the Flies,The Catcher in the Rye,(NULL),C,storage/questions/images/FB280,,,1,5829,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What is the name of the infamous Harry Potter fanfiction?,Roses and Thorns,My Immortal,Vampire Potter,My life at Hogwarts,(NULL),B,storage/questions/images/FB281,,,1,5837,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,20,English (Other - Non UK / US),Who played the character Mr Bean?,Rowan Atkinson,John Cleese,Tony Robinson,Eric Idle,(NULL),A,storage/questions/images/FB282,,,1,5845,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",45,English (Other - Non UK / US),What was Stephen King's first published novel?,Salem's Lot,Carrie,The Shining,The Stand,(NULL),B,storage/questions/images/FB284,,,1,5861,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,20,English (Other - Non UK / US),What is the name of animated character Shrek's wife?,Sally,Fiona,Donkey,Anna,(NULL),B,storage/questions/images/FB285,,,1,5869,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which character has the nickname 'Kool Kat' in the 'Bratz' series?,Sasha,Cloe,Jade,Yasmin,(NULL),C,storage/questions/images/FB286,,,1,5873,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of the demon who Doctor Faustus sells his soul to in Christopher Marlowe's 'Doctor Faustus'?,Satan,Alastor,Mephistopheles,Krampus,(NULL),C,storage/questions/images/FB287,,,1,5885,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,20,English (Other - Non UK / US),John Kramer is the main antagonist in which film series?,Scary Movie,Lord Of The Rings,Saw,Star Trek,(NULL),C,storage/questions/images/FB288,,,1,5889,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,40,English (Other - Non UK / US),In which country was James Bond's mother born?,Scotland,France,Switzerland,Sweden,(NULL),C,storage/questions/images/FB289,,,1,5893,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these films is not part of the Cornetto Trilogy?,Shaun Of The Dead,This Is The End,Hot Fuzz,The World's End,(NULL),B,storage/questions/images/FB293,,,1,5913,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Who is Kim Possible's best friend?,Shego,Wade,Bonnie,Ron,(NULL),D,storage/questions/images/FB295,,,1,5918,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In the TV show 'Adventure Time' what is the Ice King's real name?,Simon,Gunter,Steven,Mungo,(NULL),A,storage/questions/images/FB296,,,1,5930,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What studio created the film 'Spirited Away?',Studio Ghibli,Walt Disney Studios,20th Century Fox,Universal Studios,(NULL),A,storage/questions/images/FB307,,,1,5967,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In Virgil's Aeneid how does Queen Dido die?,Suicide,Old Age,Sickness,Assassination,(NULL),A,storage/questions/images/FB308,,,1,5975,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In 'The Incredibles' what power does Violet have?,Super speed,Elasticity,Invisibility/creating force fields,Can create ice,(NULL),C,storage/questions/images/FB310,,,1,5980,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"What is the enchanted land called in C S Lewis' The Lion, the Witch and the Wardrobe ?",Tatooine,Hogwarts,Narnia,Mordor,(NULL),C,storage/questions/images/FB313,,,1,5990,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What popular reality show starred Abbey Lee Miller?,The Bachelorette,90 Day Fiance,Dance Moms,Nailed it!,(NULL),C,storage/questions/images/FB314,,,1,5994,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,20,English (Other - Non UK / US),"""We'll have a gay old time"" was the last line of the theme tune to which TV show?",The Banana Splits,The Flintstones,The Jetsons,The Pink Panther Show,(NULL),B,storage/questions/images/FB315,,,1,6002,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Who is the richest superhero out of all of the Marvel and DC characters?,The Black Panther,Batman,Wonder Woman,Superman,(NULL),A,storage/questions/images/FB317,,,1,6007,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"Which book, written in verse, is about a mouse taking a walk in a European forest?",The Borrowers,The Wolves of Willoughby Chase,Stig of the Dump,The Gruffalo,(NULL),D,storage/questions/images/FB318,,,1,6015,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",20,English (Other - Non UK / US),"As of 2020, which successful cartoon produced by FOX has been running for 32 seasons?",The Cleveland Show,The Simpsons,American Dad!,Family Guy,(NULL),B,storage/questions/images/FB319,,,1,6027,0,,1,0
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),What television show features the characters Cosmo and Wanda?,The Fairly OddParents,The Legend of Korra,Invader Zim,The Loud House,(NULL),A,storage/questions/images/FB320,,,1,6039,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these is not a book by Friedrich Nietzsche?,The Gay Science,Beyond Good and Evil,The Antichrist,The Fall,(NULL),D,storage/questions/images/FB321,,,1,6051,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of Oscar Wilde's only Novel?,The Importance of Being Earnest,The Picture of Dorian Gray,The Happy Prince,An Ideal Husband,(NULL),B,storage/questions/images/FB323,,,1,6056,0,,1,0
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Cesar Romero, Jack Nicholson and Heath Ledger have all played which comic character?",The Joker,Superman,Lex Luthor,Batman,(NULL),A,storage/questions/images/FB326,,,1,6064,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which Disney film features a song called 'the Bare Necessities'?,The Lion King,Lilo & Stitch,The Jungle Book,Aladdin,(NULL),C,storage/questions/images/FB327,,,1,6072,0,,1,0
